lecture_id,r_id,degree
568,544,0.1785350969
568,459,0.160444767
568,630,0.1559719327
568,611,0.1437938846
568,551,0.1351448837
568,330,0.1313292618
569,598,0.1716610126
569,699,0.1493104941
569,593,0.1415209459
569,326,0.1412335513
569,725,0.1188612476
569,431,0.1011026139
569,139,0.09870780497
569,88,0.09601129663
569,78,0.09586423447
570,100,0.2904812346
570,154,0.2785750219
570,588,0.2785750219
570,9,0.2689109994
570,737,0.2689109994
570,259,0.2616841653
570,505,0.2616841653
570,463,0.2598740244
570,69,0.2549169713
571,332,0.1429545438
571,312,0.1276733326
571,422,0.1265013664
571,617,0.1219920494
571,260,0.1201213181
571,212,0.1160177195
571,455,0.1054211467
571,708,0.1054211467
571,186,0.1033683029
572,457,0.2049072508
572,187,0.2043155851
572,325,0.197112048
572,620,0.190783237
572,374,0.1882426841
572,438,0.1876619803
572,672,0.1735197945
572,460,0.1710999751
572,720,0.157054828
573,184,0.3570420617
573,48,0.3474845802
573,755,0.3438818366
573,81,0.3417701608
573,456,0.3397056083
573,661,0.3286471614
573,656,0.2648248316
573,538,0.2584661486
573,426,0.2416560222
574,595,0.4050490509
574,459,0.2627135412
574,66,0.1524529003
574,79,0.1498770423
574,277,0.1498770423
574,296,0.1498770423
574,229,0.1487217461
574,738,0.1421865555
574,521,0.1318150677
575,15,0.9981173128
575,108,0.9981173128
575,258,0.9981173128
575,624,0.9981173128
575,711,0.9981173128
575,33,0.9261998649
575,57,0.9261998649
575,560,0.800349371
575,26,0.6962188543
576,69,0.3408895016
576,552,0.3408895016
576,673,0.2941357156
576,463,0.2899189428
576,303,0.2824585684
576,337,0.2772253262
576,342,0.2772253262
576,598,0.2712586251
576,345,0.2685127534
577,489,0.4524142282
577,625,0.4523046935
577,481,0.3991353831
577,647,0.389323994
577,762,0.3725525143
577,606,0.3616814336
577,105,0.3482807511
577,523,0.3482807511
577,666,0.3482807511
578,171,0.2215291559
578,582,0.1949050289
578,164,0.1898173697
578,639,0.187024095
578,379,0.1758811476
578,11,0.1722530899
578,738,0.1698268408
578,528,0.1677742391
578,476,0.1646033926
579,473,0.2289256252
579,291,0.2278023878
579,669,0.1794388962
579,65,0.1684786255
579,232,0.1327999317
579,102,0.1244440082
579,180,0.1244440082
579,3,0.1142859494
579,181,0.1106749346
580,175,0.2193432013
580,324,0.2193432013
580,393,0.2031177964
580,528,0.1883857403
580,419,0.174700808
580,177,0.1695158787
580,50,0.1692511032
580,679,0.1671644697
580,691,0.16558559
581,663,0.2943159286
581,413,0.2929943575
581,434,0.2774800047
581,544,0.2646884119
581,430,0.2482834832
581,60,0.2465124829
581,177,0.233204004
581,647,0.2295763916
581,175,0.2291621529
582,171,0.3032606406
582,232,0.2703605272
582,639,0.2409294372
582,43,0.1949050289
582,578,0.1949050289
582,471,0.1722091425
582,167,0.1606906082
582,208,0.1506143479
582,229,0.1500521217
583,596,0.3721493629
583,212,0.3553558075
583,12,0.2509883403
583,136,0.2187192577
583,323,0.2172893444
583,401,0.2078161889
583,464,0.200652491
583,730,0.1959671202
583,528,0.1920737876
584,331,0.3513991753
584,597,0.3513991753
584,110,0.3423514923
584,432,0.3423514923
584,228,0.3175473819
584,73,0.2908907488
584,159,0.2578871378
584,371,0.2448772327
584,366,0.2426589682
585,177,0.2803210338
585,29,0.2575810716
585,194,0.2575810716
585,52,0.2468632719
585,30,0.2366345332
585,577,0.2356537634
585,625,0.2340957621
585,19,0.2257045874
585,654,0.2232346566
586,395,0.4777430511
586,353,0.1881287179
586,482,0.1733014159
586,332,0.1693216377
586,328,0.1494978705
586,134,0.144541419
586,312,0.1435158894
586,182,0.1372546694
586,521,0.1370050465
587,511,0.4138703542
587,349,0.3341699506
587,2,0.302063743
587,736,0.2991830564
587,358,0.237233521
587,76,0.1977437315
587,486,0.1977437315
587,339,0.1789255886
587,517,0.1712349431
588,9,0.8400446567
588,737,0.8400446567
588,259,0.8171762524
588,505,0.8171762524
588,463,0.3451940385
588,673,0.3153841705
588,411,0.3100002291
588,297,0.296326844
588,403,0.2868412877
589,341,0.8080881711
589,154,0.2830523987
589,588,0.2830523987
589,9,0.2383952782
589,737,0.2383952782
589,259,0.2308294606
589,505,0.2308294606
589,254,0.2094523621
589,403,0.1954272346
590,497,0.2890557625
590,299,0.2737642083
590,437,0.2509450872
590,483,0.2288351535
590,660,0.2162792486
590,761,0.1744460671
590,358,0.1442710462
590,158,0.1429581285
590,294,0.1423528507
591,756,0.2529703182
591,121,0.2372578542
591,521,0.2253572467
591,79,0.2227081757
591,277,0.2227081757
591,296,0.2227081757
591,19,0.2220313779
591,229,0.2171986626
591,90,0.1955993037
592,106,0.3055883099
592,298,0.3055883099
592,88,0.2662064172
592,608,0.1119047749
592,350,0.1102560235
592,699,0.1075367885
592,354,0.09867337442
592,746,0.09808185419
592,706,0.09526301407
593,706,0.1937265169
593,480,0.1878538152
593,520,0.160205
593,256,0.145016508
593,164,0.1440261199
593,101,0.1415209459
593,569,0.1415209459
593,191,0.1345147177
593,201,0.1316625437
594,568,0.5389551568
594,459,0.2689910929
594,630,0.2290038822
594,495,0.2271703131
594,544,0.2038774538
594,551,0.2037568278
594,581,0.1868293853
594,741,0.1868293853
594,292,0.1831868495
595,574,0.4050490509
595,459,0.3876604846
595,662,0.1914964854
595,66,0.1866730677
595,594,0.1657236807
595,750,0.1511335806
595,630,0.1450332187
595,389,0.1412810595
595,495,0.1276829404
596,212,0.42695948
596,583,0.3721493629
596,401,0.3058908177
596,12,0.2903925832
596,528,0.227635061
596,464,0.2231846339
596,482,0.2076000094
596,51,0.1846727973
596,118,0.1743660616
597,110,0.9742524068
597,432,0.9742524068
597,584,0.3513991753
597,41,0.2252046657
597,720,0.1981644114
597,712,0.1880507846
597,366,0.1802696174
597,531,0.1751470824
597,275,0.1716082231
598,454,0.3419874658
598,345,0.308054386
598,337,0.2981697086
598,342,0.2981697086
598,69,0.281418886
598,552,0.281418886
598,321,0.2712586251
598,576,0.2712586251
598,463,0.2591197576
599,163,0.833855718
599,563,0.2468493463
599,79,0.2352086966
599,277,0.2352086966
599,296,0.2352086966
599,229,0.2278322375
599,182,0.190181672
599,668,0.1857341539
599,528,0.1738164706
600,460,0.4273997851
600,490,0.3046183796
600,720,0.2194070643
600,293,0.2165972018
600,762,0.2124384523
600,374,0.1916627346
600,457,0.128548307
600,187,0.1275777979
600,498,0.1219374672
601,473,0.2289256252
601,291,0.2278023878
601,669,0.1794388962
601,65,0.1684786255
601,232,0.1327999317
601,102,0.1244440082
601,180,0.1244440082
601,3,0.1142859494
601,181,0.1106749346
602,118,0.3055647975
602,518,0.253047679
602,399,0.2491074156
602,615,0.2246025799
602,696,0.2246025799
602,168,0.2241330961
602,464,0.2206188475
602,198,0.2187554971
602,71,0.2056418434
603,310,0.4435679891
603,30,0.3605768088
603,351,0.3592907168
603,158,0.2758248497
603,373,0.2708106262
603,436,0.2598326171
603,654,0.2505797663
603,201,0.2390073442
603,698,0.2299523546
604,139,0.6115097269
604,104,0.5249585653
604,716,0.2918931845
604,743,0.1715950543
604,509,0.1516221822
604,419,0.1475225193
604,590,0.1335904743
604,352,0.129756842
604,483,0.1120393088
605,197,0.6277664774
605,671,0.2893688284
605,442,0.2812751335
605,255,0.1913566606
605,422,0.1807587294
605,186,0.126552007
605,364,0.126552007
605,30,0.1111097943
605,74,0.1055894262
606,647,0.7449585073
606,577,0.3616814336
606,762,0.3333280803
606,625,0.2963110237
606,374,0.2954173167
606,481,0.2881575366
606,314,0.2741418899
606,457,0.2507415136
606,672,0.2379165257
607,155,0.2605066872
607,317,0.2605066872
607,154,0.2541812688
607,588,0.2541812688
607,673,0.215037629
607,303,0.2012637267
607,9,0.199032325
607,737,0.199032325
607,463,0.1937894712
608,640,0.4584593121
608,148,0.2739097349
608,470,0.2586105537
608,652,0.2509146569
608,474,0.1644148447
608,10,0.1596944353
608,229,0.1556710712
608,547,0.1554536641
608,79,0.1541651721
609,254,0.2165383202
609,19,0.2162807195
609,18,0.1967111257
609,121,0.1942897954
609,230,0.1768940957
609,252,0.171134984
609,316,0.1603182871
609,580,0.1523113227
609,92,0.1496538196
610,96,0.922154359
610,359,0.5277491218
610,274,0.336942415
610,529,0.336942415
610,458,0.3170822094
610,402,0.2861714213
610,377,0.2795561733
610,236,0.2601468736
610,545,0.2601468736
611,230,0.3079813115
611,743,0.2355827778
611,77,0.23276277
611,14,0.2242133597
611,706,0.2206919945
611,316,0.1911009627
611,263,0.1873852169
611,387,0.1852102159
611,128,0.165576492
612,167,0.3965411845
612,495,0.2336484903
612,521,0.1869944877
612,668,0.1827559045
612,378,0.1646782316
612,79,0.1631127579
612,277,0.1631127579
612,296,0.1631127579
612,10,0.1604078404
613,204,0.220987934
613,276,0.1509261359
613,55,0.1369348768
613,477,0.1369348768
613,177,0.1352540641
613,52,0.1263610075
613,349,0.120662146
613,29,0.1161903914
613,194,0.1161903914
614,650,0.8341086589
614,385,0.2312561091
614,635,0.2312561091
614,1,0.1636621842
614,532,0.1519967398
614,58,0.1475291723
614,260,0.133722007
614,203,0.1325322536
614,500,0.1325322536
615,602,0.2246025799
615,29,0.2142569911
615,194,0.2142569911
615,187,0.1931902897
615,177,0.1793946068
615,528,0.1725203021
615,295,0.1655339476
615,721,0.1655339476
615,52,0.1594217647
616,184,0.3570420617
616,48,0.3474845802
616,755,0.3438818366
616,81,0.3417701608
616,456,0.3397056083
616,661,0.3286471614
616,656,0.2648248316
616,538,0.2584661486
616,426,0.2416560222
617,646,0.2513540395
617,279,0.1826400237
617,147,0.1784981596
617,91,0.178409651
617,693,0.1735169237
617,599,0.1733237896
617,163,0.1615691267
617,12,0.1521501919
617,212,0.1350202387
618,146,0.8866516814
618,726,0.1818699115
618,436,0.1663629384
618,244,0.1608086737
618,262,0.1559590313
618,177,0.1528143868
618,654,0.1474942754
618,667,0.1373252311
618,444,0.1351806355
619,303,0.3109280545
619,673,0.2922106994
619,533,0.214994926
619,688,0.214994926
619,531,0.1731716069
619,155,0.1602720088
619,317,0.1602720088
619,203,0.1577465564
619,500,0.1577465564
620,623,0.2806975576
620,703,0.2684549602
620,407,0.2668071556
620,356,0.2599964399
620,325,0.2583384141
620,672,0.2484052672
620,187,0.2482426164
620,514,0.2468787361
620,457,0.2429300361
621,700,0.4151267848
621,714,0.4151267848
621,731,0.3782441609
621,56,0.3161196096
621,550,0.2959860575
621,644,0.2919193131
621,495,0.2888301281
621,508,0.2832161399
621,330,0.2647689791
622,391,0.2828635938
622,263,0.2804928265
622,551,0.1858192911
622,405,0.1623990223
622,109,0.1589503157
622,710,0.1526839115
622,620,0.1452853222
622,416,0.145149733
622,558,0.1413760531
623,620,0.2806975576
623,446,0.2652184585
623,325,0.2526117025
623,187,0.2378394946
623,482,0.2159298804
623,314,0.2119576338
623,484,0.1923817541
623,114,0.1878724594
623,61,0.1827120842
624,23,0.9981173128
624,131,0.9981173128
624,205,0.9981173128
624,329,0.9981173128
624,575,0.9981173128
624,33,0.9280890257
624,57,0.9280890257
624,560,0.8014096027
624,26,0.697713364
625,577,0.4523046935
625,762,0.3214675776
625,260,0.2997185701
625,606,0.2963110237
625,489,0.295878794
625,80,0.2822663787
625,264,0.2822663787
625,647,0.2818152684
625,476,0.275802182
626,723,0.2364037452
626,246,0.2146175191
626,479,0.1828501238
626,223,0.113728737
626,16,0.1071435474
626,220,0.1041225828
626,255,0.09895981872
626,339,0.09747331309
626,609,0.09382257056
627,650,0.8341086589
627,385,0.2312561091
627,635,0.2312561091
627,1,0.1636621842
627,532,0.1519967398
627,58,0.1475291723
627,260,0.133722007
627,203,0.1325322536
627,500,0.1325322536
628,332,0.2365780993
628,328,0.2011468298
628,312,0.1894662699
628,128,0.1654026271
628,474,0.1624552791
628,187,0.1621027254
628,280,0.1469341485
628,77,0.1450773016
628,482,0.1400107306
629,145,0.2602915157
629,4,0.2158295142
629,453,0.2121438545
629,267,0.1881913851
629,237,0.1799446414
629,548,0.1748266611
629,407,0.1637128644
629,72,0.1598009005
629,266,0.1598009005
630,758,0.2559875587
630,22,0.2540692897
630,290,0.2387772928
630,59,0.2383282409
630,731,0.236147398
630,389,0.2340306096
630,594,0.2290038822
630,551,0.2257649715
630,249,0.2113244799
631,261,0.9633853842
631,372,0.9633853842
631,435,0.9351632434
631,535,0.9351632434
631,28,0.8938939192
631,125,0.8938939192
631,1,0.1957611472
631,524,0.189604852
631,532,0.1711750464
632,566,0.2807810744
632,172,0.1750368903
632,735,0.135619328
632,383,0.1355359169
632,330,0.1278534395
632,447,0.1278534395
632,684,0.1278534395
632,594,0.09697747026
632,271,0.08282433218
633,74,0.5343437569
633,695,0.4787019724
633,185,0.4526286073
633,480,0.3543825397
633,123,0.3157215048
633,404,0.3157215048
633,641,0.3157215048
633,347,0.3005956009
633,117,0.2768824968
634,128,0.2600964434
634,496,0.2412571021
634,558,0.2402893989
634,474,0.2380226615
634,645,0.2310452843
634,399,0.2151978512
634,564,0.2151040468
634,441,0.2009459473
634,114,0.1876899658
635,203,0.2956945975
635,500,0.2956945975
635,260,0.2531491409
635,58,0.2529295007
635,650,0.2461257594
635,614,0.2312561091
635,627,0.2312561091
635,120,0.2210743839
635,214,0.2210743839
636,431,0.1508477034
636,496,0.1187784753
636,521,0.1156354652
636,551,0.1093807711
636,328,0.1069830127
636,19,0.1033722393
636,370,0.1027166066
636,221,0.1002603263
636,558,0.09695201989
637,305,0.1947031642
637,393,0.1921117996
637,121,0.1870828952
637,90,0.1836727287
637,756,0.1724648824
637,19,0.1658440061
637,585,0.1617365302
637,649,0.1589996788
637,702,0.1589996788
638,118,0.4277073494
638,464,0.3165083739
638,399,0.1986013533
638,602,0.1811462506
638,518,0.165214253
638,198,0.1332487532
638,496,0.1329008315
638,726,0.1327270775
638,88,0.1300369076
639,171,0.3383545846
639,172,0.3140425041
639,208,0.3102506755
639,11,0.2771880462
639,582,0.2409294372
639,79,0.2373327314
639,277,0.2373327314
639,296,0.2373327314
639,229,0.2298546264
640,608,0.4584593121
640,470,0.4066345371
640,148,0.4000155872
640,652,0.3595556478
640,249,0.1984101816
640,547,0.1831534256
640,222,0.180478529
640,143,0.1592926443
640,31,0.13983549
641,347,0.740018755
641,695,0.3784796798
641,185,0.3732184922
641,318,0.3157215048
641,633,0.3157215048
641,235,0.3045073355
641,443,0.1966675273
641,34,0.1897206363
641,362,0.1897206363
642,345,0.2562904051
642,444,0.2499813737
642,175,0.2361102711
642,324,0.2361102711
642,69,0.2225365451
642,552,0.2225365451
642,685,0.2184308562
642,337,0.2163964722
642,342,0.2163964722
643,279,0.1619715954
643,95,0.1375700801
643,104,0.1319128303
643,611,0.1291786241
643,528,0.1265803808
643,743,0.1198867003
643,646,0.1192512512
643,740,0.1170008982
643,230,0.114120082
644,727,0.3475154642
644,567,0.3265822994
644,621,0.2919193131
644,334,0.2768525924
644,56,0.2709199927
644,731,0.2675759601
644,508,0.2621880413
644,550,0.2379572548
644,700,0.2306785994
645,114,0.7219700643
645,382,0.3488348209
645,290,0.2664868671
645,22,0.2376491115
645,420,0.2310452843
645,634,0.2310452843
645,190,0.2225920447
645,128,0.2211021485
645,665,0.2087254701
646,693,0.4519486443
646,617,0.2513540395
646,369,0.2385518959
646,212,0.2312345934
646,528,0.2140549895
646,379,0.203746019
646,279,0.1840373277
646,12,0.1817387077
646,596,0.172039811
647,606,0.7449585073
647,481,0.3909343268
647,577,0.389323994
647,762,0.3140028941
647,625,0.2818152684
647,374,0.2713876268
647,489,0.250708804
647,581,0.2295763916
647,741,0.2295763916
648,168,0.2747534631
648,71,0.240393617
648,438,0.1751297328
648,337,0.1445426612
648,342,0.1445426612
648,269,0.1393142812
648,47,0.1311916527
648,240,0.1298979191
648,602,0.1216133021
649,303,0.2428312699
649,69,0.222589124
649,552,0.222589124
649,321,0.1798665198
649,576,0.1798665198
649,124,0.1783484589
649,463,0.1692744765
649,673,0.1683953867
649,598,0.1598762269
650,614,0.8341086589
650,627,0.8341086589
650,385,0.2461257594
650,635,0.2461257594
650,203,0.1716427555
650,500,0.1716427555
650,58,0.1599746894
650,260,0.147996809
650,129,0.131882008
651,462,0.2135562963
651,221,0.1993188667
651,739,0.1721775901
651,215,0.1548137411
651,136,0.1496518716
651,323,0.1486734978
651,760,0.145616573
651,177,0.1417281049
651,541,0.1398885414
652,148,0.3633285639
652,640,0.3595556478
652,470,0.2614968946
652,608,0.2509146569
652,679,0.2384801399
652,164,0.2165250059
652,393,0.1781069717
652,421,0.1761078037
652,580,0.1494948462
653,482,0.2389131137
653,581,0.2164035179
653,741,0.2164035179
653,453,0.2123819769
653,254,0.2025092569
653,474,0.1997546637
653,165,0.1838514071
653,164,0.1731291405
653,520,0.1721917033
654,52,0.6897275813
654,177,0.4352940258
654,436,0.3991770801
654,30,0.3758153388
654,295,0.3191938774
654,721,0.3191938774
654,455,0.2984673325
654,708,0.2984673325
654,547,0.2892338179
655,279,0.2270847519
655,516,0.2119148476
655,691,0.1675387193
655,339,0.1658866609
655,22,0.1632287286
655,198,0.1601043925
655,78,0.1596002773
655,138,0.1596002773
655,733,0.1539609443
656,113,0.5543470782
656,573,0.2648248316
656,616,0.2648248316
656,755,0.2489709066
656,184,0.2413338241
656,81,0.2412763599
656,48,0.2381195309
656,661,0.2316563569
656,456,0.2296156737
657,724,0.9576265977
657,462,0.2289610805
657,221,0.2166930037
657,492,0.1602639253
657,739,0.150356598
657,651,0.1398885414
657,282,0.1320821492
657,465,0.1320821492
657,7,0.1296159675
658,485,0.2980728177
658,270,0.2775487879
658,726,0.22842218
658,160,0.2248349484
658,446,0.2206213659
658,314,0.2138851497
658,177,0.2008420823
658,554,0.1982146677
658,175,0.1807509554
659,393,0.1407866886
659,522,0.127433376
659,628,0.127433376
659,54,0.1139629116
659,481,0.1076037031
659,328,0.09676644416
659,70,0.09534270419
659,173,0.09534270419
659,544,0.0931850361
660,483,0.3144165261
660,497,0.2568719085
660,299,0.2445664951
660,437,0.2421834653
660,590,0.2162792486
660,717,0.2155248532
660,761,0.1705305793
660,501,0.1568889679
660,92,0.1418675915
661,755,0.8946597879
661,81,0.872533758
661,184,0.8521301804
661,48,0.8302807057
661,456,0.7796888492
661,573,0.3286471614
661,616,0.3286471614
661,538,0.2926763507
661,426,0.2765328406
662,368,0.4600890001
662,66,0.2700984688
662,162,0.2259355546
662,88,0.2257652653
662,595,0.1914964854
662,188,0.1743834525
662,225,0.1743834525
662,179,0.1683877564
662,665,0.1638396654
663,413,0.998116455
663,158,0.3018637056
663,581,0.2943159286
663,741,0.2943159286
663,654,0.2694058001
663,436,0.2550509248
663,358,0.2522604707
663,240,0.2478319309
663,177,0.2411985047
664,227,0.1755355165
664,526,0.1560891398
664,184,0.1449851656
664,755,0.1390995968
664,81,0.1382454277
664,456,0.1379452988
664,48,0.137154701
664,288,0.1365222966
664,661,0.1327334023
665,190,0.8185710454
665,114,0.2425152007
665,79,0.237560593
665,277,0.237560593
665,296,0.237560593
665,229,0.2358449751
665,645,0.2087254701
665,290,0.2036490751
665,521,0.1927474485
666,746,0.4370463452
666,34,0.4035061759
666,362,0.4035061759
666,428,0.4035061759
666,577,0.3482807511
666,241,0.3099531723
666,519,0.3099531723
666,762,0.272803399
666,443,0.2696644298
667,316,0.2454960381
667,18,0.2127739696
667,391,0.2077437475
667,441,0.2052904033
667,726,0.1986135039
667,339,0.1730742258
667,321,0.1730515403
667,576,0.1730515403
667,230,0.1712950614
668,79,0.361517983
668,277,0.361517983
668,296,0.361517983
668,229,0.346867998
668,10,0.3230544253
668,244,0.3131195817
668,521,0.2864174145
668,172,0.2774300816
668,182,0.2741397647
669,566,0.2103511412
669,434,0.2058329293
669,579,0.1794388962
669,601,0.1794388962
669,5,0.1638852667
669,268,0.1570183379
669,408,0.1539239098
669,473,0.1495891708
669,749,0.1486553247
670,100,0.2326777066
670,307,0.1837104519
670,570,0.1837104519
670,395,0.1593337961
670,338,0.1514473827
670,651,0.1200665797
670,24,0.09377710726
670,564,0.0839023851
670,368,0.07704861098
671,442,0.4930168837
671,605,0.2893688284
671,197,0.2309333606
671,746,0.175018121
671,452,0.1562080431
671,393,0.1389203579
671,390,0.1365259936
671,572,0.1208368625
671,685,0.1187588898
672,457,0.3713498959
672,374,0.2933778389
672,187,0.2773727068
672,325,0.2731270717
672,762,0.2643945224
672,620,0.2484052672
672,176,0.2428408147
672,213,0.2428408147
672,606,0.2379165257
673,303,0.3873199154
673,69,0.3285851575
673,552,0.3285851575
673,411,0.3159988202
673,154,0.3153841705
673,588,0.3153841705
673,321,0.2941357156
673,576,0.2941357156
673,619,0.2922106994
674,153,0.4483965939
674,403,0.1276171378
674,690,0.1276171378
674,411,0.08022624139
674,463,0.07968352188
674,619,0.07937713043
674,678,0.07937713043
674,20,0.07188792422
674,178,0.07001168437
675,3,0.4231965258
675,358,0.386816821
675,717,0.3698069401
675,757,0.3569122481
675,511,0.2446230641
675,663,0.1842750742
675,413,0.1841999188
675,76,0.1808013497
675,486,0.1808013497
676,549,0.2679275219
676,603,0.151386495
676,310,0.1481940279
676,292,0.1132349086
676,255,0.1129804358
676,351,0.107598508
676,654,0.102821814
676,30,0.1012558595
676,373,0.09484952817
677,683,0.917191688
677,223,0.2242920516
677,16,0.2115264054
677,430,0.1348440484
677,145,0.08185313216
677,687,0.08065653239
677,626,0.07912749905
677,237,0.07709305572
677,218,0.07619128438
678,303,0.3109280545
678,673,0.2922106994
678,533,0.214994926
678,688,0.214994926
678,531,0.1731716069
678,155,0.1602720088
678,317,0.1602720088
678,203,0.1577465564
678,500,0.1577465564
679,244,0.3010152513
679,719,0.2710770906
679,652,0.2384801399
679,726,0.227524721
679,544,0.2207283242
679,164,0.2088578557
679,275,0.1963178699
679,707,0.1874973132
679,681,0.1767832987
680,418,0.9899537628
680,308,0.5315681136
680,304,0.5223932438
680,250,0.3570424458
680,553,0.2960171525
680,406,0.2303459937
680,506,0.2303459937
680,511,0.2262968262
680,46,0.2062754616
681,502,0.9497813061
681,707,0.8561876222
681,275,0.824278973
681,694,0.3612337266
681,501,0.2660597495
681,193,0.2479365651
681,400,0.226809141
681,386,0.2155001536
681,559,0.2080899902
682,49,0.2887311356
682,729,0.2887311356
682,436,0.27454572
682,226,0.2076725626
682,397,0.2045867914
682,186,0.1869534921
682,364,0.1869534921
682,68,0.1825072293
682,151,0.1825072293
683,677,0.917191688
683,223,0.1233543867
683,16,0.1193034833
683,421,0.1035554699
683,568,0.09980639877
683,687,0.08404372417
683,626,0.08245047869
683,218,0.07939095693
683,289,0.07939095693
684,495,0.308707797
684,731,0.3039014995
684,700,0.2728103755
684,714,0.2728103755
684,621,0.2647689791
684,750,0.2606327534
684,508,0.2520523677
684,550,0.2208317997
684,281,0.2058972058
685,452,0.498628535
685,390,0.457322384
685,764,0.3466192837
685,218,0.2591612272
685,289,0.2591612272
685,419,0.2370268873
685,654,0.2226111997
685,642,0.2184308562
685,30,0.1909572177
686,209,0.323670265
686,193,0.3211282112
686,195,0.3016557889
686,726,0.2650808687
686,339,0.2256747928
686,274,0.2220476175
686,529,0.2220476175
686,733,0.1813644256
686,236,0.1811773558
687,760,0.2148230965
687,731,0.1759906135
687,56,0.1711022868
687,152,0.1566241754
687,700,0.1547343551
687,714,0.1547343551
687,469,0.1540442266
687,472,0.1427466948
687,603,0.1402171677
688,619,0.214994926
688,678,0.214994926
688,178,0.1294807953
688,302,0.09952227445
688,303,0.09509238396
688,416,0.06914178362
688,367,0.06492597013
688,673,0.06477702333
688,534,0.0635730325
689,152,0.3004740619
689,162,0.1863843929
689,461,0.1643630188
689,521,0.1610376322
689,564,0.1562112245
689,67,0.1528872837
689,254,0.1524385492
689,474,0.1395691824
689,6,0.1391364585
690,154,0.2868412877
690,588,0.2868412877
690,341,0.2465760878
690,9,0.2231907706
690,737,0.2231907706
690,259,0.21610749
690,505,0.21610749
690,411,0.2134671617
690,589,0.1954272346
691,509,0.2078799794
691,50,0.1874136673
691,240,0.181452109
691,393,0.169354102
691,513,0.1676360498
691,655,0.1675387193
691,663,0.1656846256
691,580,0.16558559
691,444,0.1652608763
692,29,0.2334534242
692,194,0.2334534242
692,482,0.2245116339
692,202,0.1993379701
692,52,0.1903246058
692,654,0.1816275074
692,177,0.1751517147
692,444,0.1666391552
692,102,0.1661606123
693,646,0.4519486443
693,36,0.175184089
693,617,0.1735169237
693,21,0.1669862427
693,279,0.1577414735
693,536,0.1527683982
693,369,0.1458244204
693,685,0.1312231523
693,673,0.1267830651
694,707,0.4363361156
694,275,0.3700094291
694,681,0.3612337266
694,42,0.3451072268
694,502,0.3426593955
694,501,0.3118254841
694,193,0.2923462465
694,559,0.2280393724
694,331,0.1711848745
695,185,0.9316694202
695,318,0.4787019724
695,633,0.4787019724
695,123,0.3784796798
695,404,0.3784796798
695,641,0.3784796798
695,347,0.3751793752
695,443,0.3253902993
695,239,0.2177339835
696,602,0.2246025799
696,29,0.2142569911
696,194,0.2142569911
696,187,0.1931902897
696,177,0.1793946068
696,528,0.1725203021
696,295,0.1655339476
696,721,0.1655339476
696,52,0.1594217647
697,300,0.1804166812
697,378,0.1722541511
697,116,0.1191265588
697,187,0.116547743
697,459,0.1160613116
697,496,0.1080679805
697,521,0.09833887593
697,710,0.09209736901
697,574,0.09078580402
698,603,0.2299523546
698,30,0.2160669592
698,382,0.2135155218
698,310,0.2077847136
698,442,0.1745515576
698,654,0.1668704728
698,290,0.1627534672
698,201,0.1605017052
698,436,0.1514082999
699,746,0.1619423431
699,104,0.1518585397
699,101,0.1493104941
699,569,0.1493104941
699,221,0.1413815562
699,668,0.139442929
699,658,0.1317111188
699,255,0.1304761989
699,139,0.1264677563
700,621,0.4151267848
700,731,0.38917355
700,508,0.3206613428
700,495,0.283496934
700,550,0.2750483464
700,330,0.2728103755
700,447,0.2728103755
700,684,0.2728103755
700,56,0.243756887
701,334,0.20470952
701,644,0.1744551831
701,727,0.1393466087
701,199,0.1357925662
701,245,0.1357925662
701,546,0.121066066
701,417,0.1190157574
701,648,0.1032797279
701,700,0.09424465428
702,303,0.2428312699
702,69,0.222589124
702,552,0.222589124
702,321,0.1798665198
702,576,0.1798665198
702,124,0.1783484589
702,463,0.1692744765
702,673,0.1683953867
702,598,0.1598762269
703,407,0.8989368688
703,548,0.343873688
703,4,0.3408712246
703,267,0.3197225636
703,620,0.2684549602
703,72,0.2037084823
703,266,0.2037084823
703,114,0.1655684935
703,160,0.1642107661
704,36,0.3679245742
704,188,0.3107465092
704,225,0.3107465092
704,492,0.2214617239
704,489,0.1558723062
704,429,0.1475989763
704,98,0.1315809699
704,620,0.117676396
704,482,0.1133542917
705,199,0.2081661205
705,245,0.2081661205
705,563,0.1660230128
705,668,0.1449621825
705,67,0.142555049
705,172,0.1386922087
705,700,0.1364433022
705,714,0.1364433022
705,591,0.1322122401
706,230,0.5171840458
706,263,0.3859648504
706,18,0.3539754163
706,387,0.3379386681
706,316,0.3163975589
706,441,0.3050092246
706,740,0.3038796919
706,201,0.2527180427
706,313,0.2263010615
707,275,0.8890921964
707,681,0.8561876222
707,502,0.837637557
707,694,0.4363361156
707,193,0.3035538041
707,501,0.2309790439
707,68,0.2270727879
707,151,0.2270727879
707,42,0.2011177091
708,295,0.655421847
708,721,0.655421847
708,30,0.366100308
708,562,0.3547578853
708,29,0.3432438818
708,194,0.3432438818
708,52,0.3346846994
708,654,0.2984673325
708,177,0.2638054422
709,261,0.9633853842
709,372,0.9633853842
709,435,0.9351632434
709,535,0.9351632434
709,28,0.8938939192
709,125,0.8938939192
709,1,0.1957611472
709,524,0.189604852
709,532,0.1711750464
710,74,0.2838332597
710,128,0.2321177043
710,474,0.2246033306
710,427,0.2229533854
710,117,0.2028438145
710,419,0.1978477231
710,97,0.1823524421
710,420,0.1765707686
